address_name,category_group_name,category_name,phone,place_name,place_url,road_address_name,x,y
지번:서울 중구 남창동 34-34,음식점,"음식점 > 한식 > 해물,생선",전화번호:02-755-3449,장소이름:희락갈치,웹링크:http://place.map.kakao.com/8670706,도로명주소:서울 중구 남대문시장길 22-6,경도:126.97710366926631,위도:37.55989344806759
지번:서울 중구 남창동 50-48,음식점,"음식점 > 한식 > 해물,생선 > 회",전화번호:02-755-5115,장소이름:막내회집 본점,웹링크:http://place.map.kakao.com/10335617,도로명주소:서울 중구 남대문시장2가길 2,경도:126.9767303369788,위도:37.55937259882099
지번:서울 중구 남창동 50-43,음식점,음식점 > 한식 > 곰탕,전화번호:02-753-3263,장소이름:은호식당 남대문본점,웹링크:http://place.map.kakao.com/12447970,도로명주소:서울 중구 남대문시장4길 28-4,경도:126.97700207803676,위도:37.55901225324335
지번:서울 중구 남창동 34-139,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",전화번호:02-753-9063,장소이름:닭진미,웹링크:http://place.map.kakao.com/8167414,도로명주소:서울 중구 남대문시장길 22-20,경도:126.97704718094006,위도:37.55956187021395
지번:서울 중구 남창동 50-28,음식점,음식점 > 분식,전화번호:02-3789-4834,장소이름:통통김밥 남대문시장점,웹링크:http://place.map.kakao.com/18855468,도로명주소:서울 중구 남대문시장2가길 6-13,경도:126.97697034029244,위도:37.559167218552986
지번:서울 중구 남창동 34-126,음식점,음식점 > 분식,전화번호:02-3789-7940,장소이름:효자손왕만두,웹링크:http://place.map.kakao.com/1479878773,도로명주소:서울 중구 남대문시장4길 14,경도:126.97717846979424,위도:37.559560093669944
지번:서울 중구 남창동 34-114,음식점,"음식점 > 한식 > 육류,고기 > 갈비",전화번호:02-757-9242,장소이름:남대문생숯불갈비,웹링크:http://place.map.kakao.com/20743125,도로명주소:서울 중구 남대문시장2길 13,경도:126.97661710898204,위도:37.55952844893431
지번:서울 중구 남창동 34-120,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",전화번호:02-777-4009,장소이름:중앙왕족발,웹링크:http://place.map.kakao.com/10793736,도로명주소:서울 중구 남대문시장4길 10-1,경도:126.977196526903,위도:37.559729484592
지번:서울 중구 남창동 34-38,음식점,"음식점 > 한식 > 해물,생선",전화번호:02-756-4126,장소이름:전주식당,웹링크:http://place.map.kakao.com/8078592,도로명주소:서울 중구 남대문시장길 18-7,경도:126.977028994206,위도:37.5598159478247
지번:서울 중구 남창동 34-96,음식점,"음식점 > 한식 > 해물,생선",전화번호:02-779-9350,장소이름:대도식당,웹링크:http://place.map.kakao.com/16039130,도로명주소:서울 중구 남대문시장길 12-15,경도:126.976807213994,위도:37.5596465170368
지번:서울 중구 남창동 34-82,음식점,"음식점 > 한식 > 해물,생선",전화번호:02-776-1060,장소이름:우정식당,웹링크:http://place.map.kakao.com/12997934,도로명주소:서울 중구 남대문시장길 12-9,경도:126.976784529971,위도:37.5598014840578
지번:서울 중구 남창동 46-27,음식점,음식점 > 한식 > 감자탕,전화번호:02-3789-2679,장소이름:콩뼈숯뼈감자탕 회현역점,웹링크:http://place.map.kakao.com/192428295,도로명주소:서울 중구 퇴계로 55,경도:126.978223314161,위도:37.5588836422208
지번:서울 중구 남창동 46-13,음식점,음식점 > 중식 > 중국요리,전화번호:02-318-7088,장소이름:명가교동짬뽕 회현역남대문1호점,웹링크:http://place.map.kakao.com/2114128136,도로명주소:서울 중구 퇴계로 57-1,경도:126.97851864473031,위도:37.55911164858508
지번:서울 중구 남창동 34-136,음식점,"음식점 > 한식 > 해물,생선",전화번호:02-752-5153,장소이름:우리식당 본점,웹링크:http://place.map.kakao.com/16532419,도로명주소:서울 중구 남대문시장길 22-18,경도:126.97707205007652,위도:37.559660984714824
지번:서울 중구 남창동 34-121,음식점,음식점 > 분식 > 떡볶이,전화번호:02-3789-1623,장소이름:애니떡볶이,웹링크:http://place.map.kakao.com/1999410406,도로명주소:서울 중구 남대문시장4길 12,경도:126.97719314304256,위도:37.559691642065424
지번:서울 중구 남창동 34-90,음식점,음식점 > 한식,전화번호:02-776-8662,장소이름:춘향식당,웹링크:http://place.map.kakao.com/8104903,도로명주소:서울 중구 남대문시장길 16-18,경도:126.97684344571904,위도:37.55960057330212
지번:서울 중구 남창동 34-31,음식점,음식점 > 한식,전화번호:02-319-5759,장소이름:진주집,웹링크:http://place.map.kakao.com/10764789,도로명주소:서울 중구 남대문시장길 22-2,경도:126.97709344775303,위도:37.56000877369295
지번:서울 중구 남대문로4가 18-1,음식점,음식점 > 분식,전화번호:010-8247-4868,장소이름:남대문야채호떡,웹링크:http://place.map.kakao.com/17264741,도로명주소:서울 중구 남대문로 12,경도:126.97723359277862,위도:37.56066112254012
지번:서울 중구 남대문로3가 30-10,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",전화번호:02-755-1061,장소이름:맛있는삼겹살,웹링크:http://place.map.kakao.com/27478005,도로명주소:서울 중구 남대문시장길 37,경도:126.97797494976732,위도:37.560593688403074
지번:서울 중구 남대문로4가 3-12,음식점,음식점 > 한식 > 국수 > 칼국수,전화번호:02-774-1605,장소이름:명동칼국수,웹링크:http://place.map.kakao.com/10338250,도로명주소:서울 중구 남대문로 16,경도:126.97763538643568,위도:37.560660298336025
지번:서울 중구 남대문로3가 30-10,음식점,음식점 > 한식 > 국수 > 칼국수,전화번호:02-753-6344,장소이름:명동칼국수남문교자,웹링크:http://place.map.kakao.com/10185787,도로명주소:서울 중구 남대문시장길 37,경도:126.97800892926506,위도:37.560508100036465
지번:서울 중구 남창동 34-73,음식점,음식점 > 간식,전화번호:010-3343-1614,장소이름:남대문명물호떡,웹링크:http://place.map.kakao.com/18445193,도로명주소:서울 중구 남대문시장길 14,경도:126.97678672816107,위도:37.56001231776868
지번:서울 중구 남대문로4가 3-3,음식점,음식점 > 한식,전화번호:02-755-1422,장소이름:순희네빈대떡 남대문시장본점,웹링크:http://place.map.kakao.com/13595176,도로명주소:서울 중구 남대문시장길 25-8,경도:126.977481515545,위도:37.560475564736
지번:서울 중구 남대문로4가 71-1,음식점,음식점 > 카페,전화번호:02-3789-2346,장소이름:가배도 남대문시장점,웹링크:http://place.map.kakao.com/782221202,도로명주소:서울 중구 남대문로 11,경도:126.977012795253,위도:37.5609674186719
지번:서울 중구 남대문로4가 3-2,음식점,"음식점 > 한식 > 해물,생선",전화번호:02-319-5577,장소이름:개성집 남대문점,웹링크:http://place.map.kakao.com/1402648947,도로명주소:서울 중구 남대문시장길 31-7,경도:126.977648987832,위도:37.5605945281427
지번:서울 중구 남창동 34-50,음식점,"음식점 > 한식 > 해물,생선",전화번호:02-752-9476,장소이름:왕성식당,웹링크:http://place.map.kakao.com/10619983,도로명주소:서울 중구 남대문시장길 18-2,경도:126.976970098476,위도:37.5599528878874
지번:서울 중구 남대문로4가 17-35,음식점,음식점 > 한식 > 국수,전화번호:02-752-3297,장소이름:송옥,웹링크:http://place.map.kakao.com/10553650,도로명주소:서울 중구 남대문로1길 11,경도:126.977372533762,위도:37.561560344017
지번:서울 중구 북창동 21,음식점,음식점 > 일식 > 참치회,전화번호:02-774-5200,장소이름:참치공방 시청지점,웹링크:http://place.map.kakao.com/1920359216,도로명주소:서울 중구 세종대로 64,경도:126.97720263907202,위도:37.56195674986522
지번:서울 중구 북창동 105,음식점,음식점 > 한식 > 두부전문점,전화번호:02-779-7979,장소이름:북촌손두부,웹링크:http://place.map.kakao.com/14557616,도로명주소:서울 중구 남대문로 25-18,경도:126.978481601935,위도:37.5619822177996
지번:서울 중구 남대문로4가 17-19,음식점,음식점 > 한식 > 한정식,전화번호:02-757-1994,장소이름:아리연,웹링크:http://place.map.kakao.com/1853194863,도로명주소:서울 중구 세종대로12길 12,경도:126.97691525605856,위도:37.56162512725508
지번:서울 중구 북창동 134-1,음식점,음식점 > 일식 > 참치회,전화번호:02-777-0081,장소이름:VIP참치 북창점,웹링크:http://place.map.kakao.com/27090342,도로명주소:서울 중구 남대문로1길 6,경도:126.9777030860144,위도:37.56136218762932
지번:서울 중구 북창동 118,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-318-2382,장소이름:화포식당 시청점,웹링크:http://place.map.kakao.com/503488711,도로명주소:서울 중구 남대문로1길 16,경도:126.97761241292652,위도:37.56178744090849
지번:서울 중구 북창동 94-20,음식점,음식점 > 한식,전화번호:02-753-8944,장소이름:속초생태집,웹링크:http://place.map.kakao.com/7958553,도로명주소:서울 중구 남대문로 25-17,경도:126.978187313966,위도:37.562021807648
지번:서울 중구 남대문로4가 17-23,음식점,음식점 > 뷔페,전화번호:02-2211-8223,장소이름:코트야드메리어트 서울남대문 모모카페,웹링크:http://place.map.kakao.com/839796481,도로명주소:서울 중구 남대문로 9,경도:126.976942547631,위도:37.5612106741001
지번:서울 중구 남대문로4가 17-1,음식점,"음식점 > 한식 > 해물,생선 > 게,대게",전화번호:02-777-5658,장소이름:스타킹크랩 대게식당,웹링크:http://place.map.kakao.com/15887377,도로명주소:서울 중구 남대문로1길 15,경도:126.9773362642938,위도:37.56172882343932
지번:서울 중구 북창동 94-18,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",전화번호:02-756-9393,장소이름:명가춘천닭갈비,웹링크:http://place.map.kakao.com/9518014,도로명주소:서울 중구 남대문로 25-15,경도:126.978164695188,위도:37.5619605356963
지번:서울 중구 북창동 101,음식점,음식점 > 한식 > 해장국,전화번호:02-753-7580,장소이름:청진동해장국 북창점,웹링크:http://place.map.kakao.com/16790985,도로명주소:서울 중구 남대문로1길 18,경도:126.977553510223,위도:37.5619460051343
지번:서울 중구 북창동 134-1,음식점,음식점 > 한식 > 국밥,전화번호:02-776-2980,장소이름:삼백집 북창점,웹링크:http://place.map.kakao.com/1233886422,도로명주소:서울 중구 남대문로1길 6,경도:126.977703086014,위도:37.5613621876293
지번:서울 중구 북창동 93-84,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-3789-7792,장소이름:한우정육마당 본점,웹링크:http://place.map.kakao.com/8632357,도로명주소:서울 중구 남대문로5길 7,경도:126.978866508411,위도:37.5616867604226
지번:서울 중구 남대문로4가 17-19,음식점,음식점 > 카페 > 커피전문점 > 스타벅스,전화번호:1522-3232,장소이름:스타벅스 숭례문북창점,웹링크:http://place.map.kakao.com/724341363,도로명주소:서울 중구 세종대로12길 12,경도:126.97670696736373,위도:37.56172960195989
지번:서울 중구 북창동 101,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-318-3628,장소이름:도누각 시청역점,웹링크:http://place.map.kakao.com/77138768,도로명주소:서울 중구 남대문로1길 18,경도:126.97755352968544,위도:37.56188113338001
지번:서울 중구 북창동 93-4,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-3789-9288,장소이름:양미옥 남대문점,웹링크:http://place.map.kakao.com/207440691,도로명주소:서울 중구 남대문로5길 9-1,경도:126.978689991507,위도:37.5615173413173
지번:서울 중구 남대문로4가 17-38,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-777-0863,장소이름:동굴집,웹링크:http://place.map.kakao.com/7842766,도로명주소:서울 중구 남대문로1길 9,경도:126.977390663669,위도:37.5614918717412
지번:서울 중구 북창동 104,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-752-2415,장소이름:금돼지,웹링크:http://place.map.kakao.com/379439939,도로명주소:서울 중구 남대문로1길 26-10,경도:126.97804020027688,위도:37.561937987690456
지번:서울 중구 북창동 19-4,음식점,음식점 > 한식 > 순대,전화번호:02-755-5232,장소이름:농민백암순대 시청직영점,웹링크:http://place.map.kakao.com/1062153333,도로명주소:서울 중구 남대문로1길 33,경도:126.97715943361476,위도:37.56259825108099
지번:서울 중구 북창동 93-36,음식점,음식점 > 한식 > 곰탕,전화번호:02-352-0303,장소이름:애성회관,웹링크:http://place.map.kakao.com/15892869,도로명주소:서울 중구 남대문로5길 23,경도:126.97891384153051,위도:37.562409368174585
지번:서울 중구 북창동 18-7,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",전화번호:02-755-5278,장소이름:풍년닭도리탕,웹링크:http://place.map.kakao.com/13288545,도로명주소:서울 중구 세종대로14길 17-5,경도:126.97770710108,위도:37.5630812898836
지번:서울 중구 북창동 60,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",전화번호:02-318-6882,장소이름:교대이층집 시청점,웹링크:http://place.map.kakao.com/871390985,도로명주소:서울 중구 남대문로1길 38,경도:126.9774423396988,위도:37.56277850477635
지번:서울 중구 북창동 60,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",전화번호:02-3789-6882,장소이름:오목집 시청점,웹링크:http://place.map.kakao.com/620041434,도로명주소:서울 중구 남대문로1길 38,경도:126.97744912967885,위도:37.56278211005949
지번:서울 중구 북창동 20-1,음식점,"음식점 > 한식 > 육류,고기 > 갈비",전화번호:02-778-5582,장소이름:교대갈비집 시청점,웹링크:http://place.map.kakao.com/2144279590,도로명주소:서울 중구 남대문로1길 31,경도:126.977254566385,위도:37.5624072581788
지번:서울 중구 북창동 19-3,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",전화번호:02-777-7174,장소이름:세광양대창 시청점,웹링크:http://place.map.kakao.com/1239408575,도로명주소:서울 중구 남대문로1길 37,경도:126.97722052618025,위도:37.56268656054358
지번:서울 중구 태평로2가 69-3,음식점,음식점 > 한식 > 국수 > 칼국수,전화번호:02-752-9504,장소이름:현대칼국수,웹링크:http://place.map.kakao.com/8672604,도로명주소:서울 중구 세종대로 76,경도:126.97700316275125,위도:37.562847796779955
지번:서울 중구 북창동 81,음식점,음식점 > 한식,전화번호:02-753-5306,장소이름:신성식당,웹링크:http://place.map.kakao.com/23054755,도로명주소:서울 중구 세종대로14길 22-3,경도:126.97806490166435,위도:37.56261644270946
지번:서울 중구 북창동 82,음식점,"음식점 > 한식 > 해물,생선 > 회",전화번호:02-779-4705,장소이름:묵호회집,웹링크:http://place.map.kakao.com/11247336,도로명주소:서울 중구 세종대로14길 26,경도:126.978069389944,위도:37.5627497910284
지번:서울 중구 북창동 75,음식점,"음식점 > 한식 > 해물,생선 > 장어",전화번호:02-734-9776,장소이름:동원민물장어,웹링크:http://place.map.kakao.com/17391764,도로명주소:서울 중구 세종대로14길 22-6,경도:126.97787476394186,위도:37.56257676338342
지번:서울 중구 태평로2가 69-10,음식점,음식점 > 한식 > 한정식,전화번호:02-778-5925,장소이름:처가집,웹링크:http://place.map.kakao.com/10852259,도로명주소:서울 중구 세종대로14길 6-16,경도:126.97681995593,위도:37.5623567178427
지번:서울 중구 북창동 90-1,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-778-6689,장소이름:전주회관,웹링크:http://place.map.kakao.com/20747087,도로명주소:서울 중구 세종대로14길 32-1,경도:126.978553856352,위도:37.5626201365254
지번:서울 중구 북창동 94-42,음식점,"음식점 > 한식 > 해물,생선",전화번호:02-773-8146,장소이름:부산갈매기,웹링크:http://place.map.kakao.com/10470599,도로명주소:서울 중구 남대문로 25-20,경도:126.978372903316,위도:37.5621299613836
지번:서울 중구 북창동 18-12,음식점,"음식점 > 한식 > 육류,고기 > 갈비",전화번호:02-3789-3838,장소이름:북창갈비,웹링크:http://place.map.kakao.com/733636211,도로명주소:서울 중구 세종대로14길 17,경도:126.977729777753,위도:37.5629479466857
지번:서울 중구 태평로2가 68-7,음식점,음식점 > 한식 > 두부전문점 > 북창동순두부,전화번호:02-318-4350,장소이름:북창동순두부 본점,웹링크:http://place.map.kakao.com/27390577,도로명주소:서울 중구 세종대로 78,경도:126.977005342534,위도:37.563120799136
지번:서울 중구 북창동 12-2,음식점,음식점 > 한식,전화번호:02-752-9282,장소이름:전주유할머니비빔밥집,웹링크:http://place.map.kakao.com/15571438,도로명주소:서울 중구 세종대로14길 27-2,경도:126.97834209835074,위도:37.562977793482254
지번:서울 중구 북창동 12-4,음식점,"음식점 > 일식 > 초밥,롤",전화번호:02-757-7766,장소이름:스시화정,웹링크:http://place.map.kakao.com/20401968,도로명주소:서울 중구 세종대로14길 29,경도:126.97831723008711,위도:37.56286606535361
지번:서울 중구 북창동 19-1,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-777-0735,장소이름:남매집,웹링크:http://place.map.kakao.com/17149624,도로명주소:서울 중구 남대문로1길 41,경도:126.9772363179766,위도:37.562864059901045
지번:서울 중구 북창동 94-7,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-756-8997,장소이름:박씨화로숯불구이,웹링크:http://place.map.kakao.com/15808622,도로명주소:서울 중구 남대문로1길 26-13,경도:126.97806498091197,위도:37.56234614375857
지번:서울 중구 북창동 94-10,음식점,"음식점 > 한식 > 육류,고기",전화번호:010-6758-9812,장소이름:뼈탄집 시청점,웹링크:http://place.map.kakao.com/245754524,도로명주소:서울 중구 남대문로1길 26-7,경도:126.977825033423,위도:37.5623388909629
지번:서울 중구 북창동 20-1,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-774-0337,장소이름:육시리,웹링크:http://place.map.kakao.com/1269078776,도로명주소:서울 중구 남대문로1길 31,경도:126.977245514963,위도:37.5623964444759
지번:서울 중구 북창동 79,음식점,음식점 > 한식,전화번호:02-775-0038,장소이름:남도한식정든님,웹링크:http://place.map.kakao.com/515275467,도로명주소:서울 중구 세종대로14길 22-5,경도:126.978069446991,위도:37.5625551757894
지번:서울 중구 북창동 71-2,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-3789-9097,장소이름:금성회관 서울시청직영점,웹링크:http://place.map.kakao.com/1729875803,도로명주소:서울 중구 남대문로1길 30,경도:126.977503586087,위도:37.5623568500825
지번:서울 중구 북창동 71-1,음식점,"음식점 > 술집 > 호프,요리주점 > 생활맥주",전화번호:02-310-9665,장소이름:생활맥주 북창동점,웹링크:http://place.map.kakao.com/1552970538,도로명주소:서울 중구 남대문로1길 26-5,경도:126.977711846428,위도:37.5623496816088
지번:서울 중구 북창동 19-3,음식점,음식점 > 술집 > 일본식주점,전화번호:02-777-6787,장소이름:이자카야나무 시청점,웹링크:http://place.map.kakao.com/809126638,도로명주소:서울 중구 남대문로1길 37,경도:126.977236367048,위도:37.5627027815362
지번:서울 중구 북창동 19-4,음식점,"음식점 > 한식 > 해물,생선",전화번호:02-755-2714,장소이름:진도집,웹링크:http://place.map.kakao.com/1099115613,도로명주소:서울 중구 남대문로1길 33,경도:126.977163960981,위도:37.5625982519568
지번:서울 중구 태평로2가 69-13,음식점,음식점 > 한식,전화번호:02-318-0790,장소이름:순남시래기 시청역점,웹링크:http://place.map.kakao.com/1517461704,도로명주소:서울 중구 세종대로 68,경도:126.976693221509,위도:37.562255781276
지번:서울 중구 북창동 12-3,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",전화번호:02-756-8524,장소이름:천복,웹링크:http://place.map.kakao.com/17339061,도로명주소:서울 중구 세종대로14길 27-4,경도:126.978291166524,위도:37.5629732791459
지번:서울 중구 북창동 104,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-755-4323,장소이름:보원,웹링크:http://place.map.kakao.com/1032257491,도로명주소:서울 중구 남대문로1길 26-10,경도:126.978001675348,위도:37.5620830409751
지번:서울 중구 북창동 65-1,음식점,"음식점 > 한식 > 해물,생선 > 복어",전화번호:1577-8662,장소이름:대복,웹링크:http://place.map.kakao.com/13288531,도로명주소:서울 중구 세종대로14길 22-2,경도:126.977888298106,위도:37.5627389452934
지번:서울 중구 북창동 11-3,음식점,음식점 > 카페,전화번호:02-3789-1781,장소이름:커피스니퍼,웹링크:http://place.map.kakao.com/1965342185,도로명주소:서울 중구 세종대로16길 27,경도:126.97839178643756,위도:37.56336973604095
지번:서울 중구 태평로2가 58,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-3789-1844,장소이름:진대감 시청점,웹링크:http://place.map.kakao.com/815706578,도로명주소:서울 중구 남대문로1길 57,경도:126.97747378501656,위도:37.56359661555049
지번:서울 중구 태평로2가 58-4,음식점,"음식점 > 한식 > 찌개,전골",전화번호:02-771-8280,장소이름:한국관,웹링크:http://place.map.kakao.com/21232228,도로명주소:서울 중구 남대문로1길 51,경도:126.977394588801,위도:37.5634848768613
지번:서울 중구 북창동 11-7,음식점,"음식점 > 한식 > 육류,고기 > 갈비",전화번호:02-318-2026,장소이름:월가갈비,웹링크:http://place.map.kakao.com/476581054,도로명주소:서울 중구 세종대로18길 22,경도:126.97837019083336,위도:37.56368237783479
지번:서울 중구 태평로2가 53,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",전화번호:02-753-5834,장소이름:장안삼계탕,웹링크:http://place.map.kakao.com/10735673,도로명주소:서울 중구 세종대로18길 8,경도:126.977503186199,위도:37.5636867207938
지번:서울 중구 북창동 42-2,음식점,음식점 > 한식,전화번호:02-772-9850,장소이름:숭례도담,웹링크:http://place.map.kakao.com/104412096,도로명주소:서울 중구 세종대로18길 14,경도:126.977869919961,위도:37.5636471462645
지번:서울 중구 북창동 18-4,음식점,"음식점 > 술집 > 호프,요리주점",전화번호:02-779-4877,장소이름:행복전집 북창점,웹링크:http://place.map.kakao.com/1752670436,도로명주소:서울 중구 남대문로1길 46,경도:126.977516915795,위도:37.5631965813653
지번:서울 중구 태평로2가 58-5,음식점,음식점 > 한식,전화번호:02-752-3177,장소이름:잔치집,웹링크:http://place.map.kakao.com/13135263,도로명주소:서울 중구 세종대로16길 3,경도:126.977231585218,위도:37.5635389053224
지번:서울 중구 태평로2가 54,음식점,"음식점 > 한식 > 해물,생선 > 장어",전화번호:02-752-5237,장소이름:동호민물장어,웹링크:http://place.map.kakao.com/8277561,도로명주소:서울 중구 세종대로18길 6-1,경도:126.97743979018898,위도:37.56372635253685
지번:서울 중구 북창동 14-5,음식점,"음식점 > 한식 > 찌개,전골",전화번호:02-3789-1640,장소이름:신의주부대찌개 시청점,웹링크:http://place.map.kakao.com/20371401,도로명주소:서울 중구 세종대로18길 24,경도:126.978472050541,위도:37.5637085253467
지번:서울 중구 북창동 14-5,음식점,음식점 > 샤브샤브,전화번호:02-778-7708,장소이름:송원스키야키&샤브샤브,웹링크:http://place.map.kakao.com/21879429,도로명주소:서울 중구 세종대로18길 20-1,경도:126.97825474602402,위도:37.56366613869364
지번:서울 중구 북창동 18-4,음식점,"음식점 > 술집 > 호프,요리주점",전화번호:02-775-3355,장소이름:국민맥주 북창점,웹링크:http://place.map.kakao.com/511017850,도로명주소:서울 중구 남대문로1길 46,경도:126.97752144157351,위도:37.56320198819949
지번:서울 중구 태평로2가 58,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",전화번호:02-752-9337,장소이름:서울삼계탕,웹링크:http://place.map.kakao.com/9102705,도로명주소:서울 중구 남대문로1길 57,경도:126.9774930238712,위도:37.563605629177246
지번:서울 중구 태평로2가 58-4,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",전화번호:02-318-8335,장소이름:신촌부추곱창 시청직영점,웹링크:http://place.map.kakao.com/56546424,도로명주소:서울 중구 남대문로1길 51,경도:126.9773742301238,위도:37.56343621915584
지번:서울 중구 태평로2가 55,음식점,음식점 > 치킨 > 교촌치킨,전화번호:02-318-1992,장소이름:교촌치킨 서울시청점,웹링크:http://place.map.kakao.com/453787043,도로명주소:서울 중구 세종대로18길 6,경도:126.977344707507,위도:37.5637479582423
지번:서울 중구 북창동 11-4,음식점,음식점 > 술집,전화번호:02-778-8833,장소이름:소공소공,웹링크:http://place.map.kakao.com/967601703,도로명주소:서울 중구 세종대로18길 16-5,경도:126.978263823137,위도:37.5635895556731
지번:서울 중구 태평로2가 68-1,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-776-9292,장소이름:만원집,웹링크:http://place.map.kakao.com/1192617306,도로명주소:서울 중구 세종대로 82,경도:126.977113920714,위도:37.5633803072058
지번:서울 중구 태평로2가 68-1,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",전화번호:02-776-9292,장소이름:북창동냉삼집,웹링크:http://place.map.kakao.com/69612685,도로명주소:서울 중구 세종대로 82,경도:126.977083361222,위도:37.5633784992852
지번:서울 중구 태평로2가 58-8,음식점,음식점 > 중식 > 중국요리,전화번호:02-776-8181,장소이름:천궁전마라탕,웹링크:http://place.map.kakao.com/1306035038,도로명주소:서울 중구 세종대로16길 1,경도:126.977137630991,위도:37.5635722240324
지번:서울 중구 태평로2가 68-1,음식점,음식점 > 카페 > 커피전문점 > 빽다방,전화번호:02-318-3323,장소이름:빽다방 태평로점,웹링크:http://place.map.kakao.com/1614361192,도로명주소:서울 중구 세종대로 82,경도:126.9770448762691,위도:37.563384798783794
지번:서울 중구 북창동 11-5,음식점,"음식점 > 한식 > 해물,생선 > 복어",전화번호:02-776-7929,장소이름:신호,웹링크:http://place.map.kakao.com/10605169,도로명주소:서울 중구 세종대로18길 16-7,경도:126.978272913577,위도:37.563467021837
지번:서울 중구 북창동 5-2,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-778-1141,장소이름:꺼멍도새기,웹링크:http://place.map.kakao.com/8226675,도로명주소:서울 중구 남대문로5길 49,경도:126.978680356662,위도:37.563553591769
지번:서울 중구 태평로2가 23,음식점,음식점 > 뷔페,전화번호:02-310-7777,장소이름:세븐스퀘어,웹링크:http://place.map.kakao.com/21340612,도로명주소:서울 중구 소공로 119,경도:126.978159347221,위도:37.5647716435277
지번:서울 중구 태평로2가 23,음식점,음식점 > 중식,전화번호:02-310-7300,장소이름:더 플라자 도원,웹링크:http://place.map.kakao.com/27025622,도로명주소:서울 중구 소공로 119,경도:126.978082409316,위도:37.5646707176943
지번:서울 중구 태평로2가 43,음식점,"음식점 > 한식 > 육류,고기 > 오리",전화번호:02-6321-5252,장소이름:오리마당,웹링크:http://place.map.kakao.com/9267356,도로명주소:서울 중구 세종대로 92,경도:126.977620731263,위도:37.5642489648395
지번:서울 중구 태평로2가 360-1,음식점,음식점 > 간식 > 도넛 > 던킨,전화번호:02-778-3122,장소이름:던킨 시청역점,웹링크:http://place.map.kakao.com/10305201,도로명주소:서울 중구 세종대로 93,경도:126.97662681498898,위도:37.56468845842334
지번:서울 중구 태평로2가 23,음식점,"음식점 > 간식 > 제과,베이커리",전화번호:02-310-7500,장소이름:블랑제리 더 플라자,웹링크:http://place.map.kakao.com/576491340,도로명주소:서울 중구 소공로 119,경도:126.978091466411,위도:37.5646635114056
지번:서울 중구 태평로2가 361-1,음식점,음식점 > 카페 > 커피전문점 > 할리스,전화번호:02-6365-0143,장소이름:할리스 덕수궁점,웹링크:http://place.map.kakao.com/1401422218,도로명주소:서울 중구 세종대로 91,경도:126.97655894494,위도:37.564553295534
지번:서울 중구 태평로2가 360-1,음식점,음식점 > 패스트푸드 > 샌드위치,전화번호:02-775-9875,장소이름:도로시앤샌드위치,웹링크:http://place.map.kakao.com/13337265,도로명주소:서울 중구 세종대로 93,경도:126.9766336006,위도:37.5647064796907
지번:서울 중구 태평로2가 23,음식점,음식점 > 양식,전화번호:02-310-7228,장소이름:오이스터 배,웹링크:http://place.map.kakao.com/1360318825,도로명주소:서울 중구 소공로 119,경도:126.978090334275,위도:37.5646644121917
지번:서울 중구 을지로1가 50-1,음식점,음식점 > 한식 > 국밥 > 더진국,전화번호:010-2794-8040,장소이름:더진국 서울시청점,웹링크:http://place.map.kakao.com/234008163,도로명주소:서울 중구 을지로 지하 12,경도:126.97832437169652,위도:37.56556274855294
지번:서울 중구 무교동 27,음식점,음식점 > 한식,전화번호:02-776-7361,장소이름:이북만두,웹링크:http://place.map.kakao.com/7855268,도로명주소:서울 중구 무교로 17-13,경도:126.978557055297,위도:37.5672548614412
지번:서울 중구 무교동 25-1,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",전화번호:02-777-6618,장소이름:고려보쌈,웹링크:http://place.map.kakao.com/95505565,도로명주소:서울 중구 세종대로20길 23,경도:126.978729136685,위도:37.5671467730708
