address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y
서울 중구 회현동1가 72-1,AD5,숙박,"여행 > 숙박 > 여관,모텔",,24979400,,서울시티호텔,http://place.map.kakao.com/24979400,서울 중구 퇴계로4길 69,126.9809329812799,37.55820656103706
서울 중구 회현동1가 89-2,AD5,숙박,여행 > 숙박 > 호텔,,257484554,,대영호텔 서울,http://place.map.kakao.com/257484554,서울 중구 퇴계로10길 20-8,126.980288961525,37.5583569218101
서울 중구 회현동1가 92-6,,,"교육,학문 > 학교부속시설",,509371835,02-6916-3390,정화예술대학교 백암관,http://place.map.kakao.com/509371835,서울 중구 퇴계로8길 13,126.979994629993,37.55861635949
서울 중구 남창동 9-15,,,"문화,예술 > 종교 > 기독교 > 교회",,9230922,02-6181-8200,여의도순복음교회 남대문성전,http://place.map.kakao.com/9230922,서울 중구 퇴계로 61,126.97892941586248,37.55935409081265
서울 중구 회현동1가 206,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,27233253,1522-3232,스타벅스 회현역점,http://place.map.kakao.com/27233253,서울 중구 퇴계로 72,126.98071426186301,37.559319256962745
서울 중구 회현동1가 194-39,FD6,음식점,음식점 > 한식 > 순대,,1488531101,02-318-9702,김명숙아지매순대국,http://place.map.kakao.com/1488531101,서울 중구 퇴계로 64,126.97926564789658,37.55903069239469
서울 중구 회현동1가 194-15,CE7,카페,음식점 > 카페 > 테마카페 > 디저트카페,,570542366,02-2283-3033,뚜르드카페 티마크그랜드호텔 명동지점,http://place.map.kakao.com/570542366,서울 중구 퇴계로 52,126.97854600658,37.5584178857766
서울 중구 남창동 9-15,HP8,병원,"의료,건강 > 병원 > 내과",,8462386,02-777-6882,안내과의원,http://place.map.kakao.com/8462386,서울 중구 퇴계로 61,126.9789169618281,37.55936940553895
서울 중구 회현동1가 94-1,,,"금융,보험 > 외환,환율 > 환전",,792433290,02-771-6140,조이환전,http://place.map.kakao.com/792433290,서울 중구 퇴계로8길 5,126.980012613348,37.5590848810332
서울 중구 회현동1가 183-1,FD6,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",,666319010,070-8755-0006,통돼지네,http://place.map.kakao.com/666319010,서울 중구 퇴계로8길 18,126.979600778892,37.5585838562025
서울 중구 남창동 46-27,FD6,음식점,음식점 > 한식 > 감자탕,,192428295,02-3789-2679,콩뼈숯뼈감자탕 회현역점,http://place.map.kakao.com/192428295,서울 중구 퇴계로 55,126.978223314161,37.5588836422208
서울 중구 남창동 46-13,FD6,음식점,음식점 > 중식 > 중국요리,,2114128136,02-318-7088,명가교동짬뽕 회현역남대문1호점,http://place.map.kakao.com/2114128136,서울 중구 퇴계로 57-1,126.97851864473031,37.55911164858508
서울 중구 회현동1가 206,CE7,카페,음식점 > 카페 > 커피전문점 > 메가MGC커피,,2009363480,02-310-9905,메가MGC커피 회현SK리더스뷰점,http://place.map.kakao.com/2009363480,서울 중구 퇴계로 72,126.9804992319337,37.5592786767762
서울 중구 회현동1가 194-23,FD6,음식점,"음식점 > 간식 > 제과,베이커리",,1564879520,02-3484-9581,넬보스코 남촌빵집,http://place.map.kakao.com/1564879520,서울 중구 퇴계로8길 16,126.97969808296419,37.55869109163398
서울 중구 회현동1가 63-2,,,"서비스,산업 > 전문대행 > 번역,통역",,11366724,02-755-5702,알리앙스프랑세즈 회현,http://place.map.kakao.com/11366724,서울 중구 퇴계로10길 29,126.981117406307,37.5584219290052
서울 중구 남창동 9-15,,,"가정,생활 > 패션 > 의류판매 > 아동복,유아복",,291290248,,씨티아이아동복,http://place.map.kakao.com/291290248,서울 중구 퇴계로 61,126.97883321476591,37.559349568620156
서울 중구 남창동 9-15,HP8,병원,"의료,건강 > 병원 > 외과",,8245423,02-779-2358,남대문외과의원,http://place.map.kakao.com/8245423,서울 중구 퇴계로 61,126.978926013126,37.5593802191192
서울 중구 남창동 47-17,,,"가정,생활 > 미용 > 체형관리",,26344005,02-3789-8007,명품마사지,http://place.map.kakao.com/26344005,서울 중구 퇴계로 53,126.978111324593,37.5586881051377
서울 중구 남창동 9-15,,,"문화,예술 > 종교 > 천주교 > 성당",,8882389,02-779-4772,천주교남대문시장성당 준본당,http://place.map.kakao.com/8882389,서울 중구 퇴계로 61,126.979021071612,37.5594234839051
서울 중구 남창동 9-15,PM9,약국,"의료,건강 > 약국",,13513625,02-776-5830,서현온누리약국,http://place.map.kakao.com/13513625,서울 중구 퇴계로 61,126.97884114826928,37.55931082716963
서울 중구 남창동 46-13,,,"서비스,산업 > 인쇄,복사",,827865445,02-752-4979,대성사,http://place.map.kakao.com/827865445,서울 중구 퇴계로 59,126.978623883083,37.5591747374797
서울 중구 남대문로3가 13-3,,,"여행 > 관광,명소 > 문화유적",,794428166,,상진 집터,http://place.map.kakao.com/794428166,,126.979036452998,37.5610786179328
서울 중구 충무로1가 52-5,,,"가정,생활 > 백화점 > 신세계백화점",,7969138,1588-1234,신세계백화점 본점,http://place.map.kakao.com/7969138,서울 중구 소공로 63,126.98108960513339,37.560948320099605
서울 중구 충무로1가 54,,,"가정,생활 > 백화점 > 신세계백화점",,18217490,1588-1234,신세계백화점 본점 신관,http://place.map.kakao.com/18217490,서울 중구 퇴계로 77,126.98079324400408,37.56026711864722
서울 중구 남창동 31-1,BK9,은행,"금융,보험 > 금융서비스 > 은행 > KB국민은행",,8212655,1588-9999,KB국민은행 퇴계로,http://place.map.kakao.com/8212655,서울 중구 남대문시장8길 2,126.97845265926189,37.56029824957432
서울 중구 충무로1가 52-5,,,"가정,생활 > 패션 > 의류판매 > 스포츠의류 > 나이키",,27204219,02-310-1518,나이키 신세계명동점,http://place.map.kakao.com/27204219,서울 중구 소공로 63,126.98107035718247,37.560976247915605
서울 중구 회현동1가 210,AD5,숙박,여행 > 숙박 > 호텔 > 특급호텔,,1220594086,02-317-4000,레스케이프호텔,http://place.map.kakao.com/1220594086,서울 중구 퇴계로 67,126.97948729970663,37.559682151965866
서울 중구 회현동1가 210,PO3,공공기관,"사회,공공기관 > 행정기관 > 경찰서",,11151738,182,서울중부경찰서,http://place.map.kakao.com/11151738,서울 중구 퇴계로 67,126.97948956453678,37.55967764736817
서울 중구 남창동 30,BK9,은행,"금융,보험 > 금융서비스 > 은행 > 하나은행",,893863865,02-2213-1111,하나은행 남대문시장출장소,http://place.map.kakao.com/893863865,서울 중구 남대문시장길 45-3,126.978375625045,37.5605451086384
서울 중구 충무로1가 54,,,"가정,생활 > 면세점",,442438423,1661-8778,신세계면세점 명동점,http://place.map.kakao.com/442438423,서울 중구 퇴계로 77,126.98065056929003,37.56052658245116
서울 중구 회현동1가 204,BK9,은행,"금융,보험 > 금융서비스 > 은행 > SC제일은행",,8079421,02-771-7000,SC제일은행 제일지점,http://place.map.kakao.com/8079421,서울 중구 남대문시장10길 2,126.97960142286104,37.56037323637696
서울 중구 충무로1가 52-5,,,"가정,생활 > 문구,사무용품 > 디자인문구 > 카카오프렌즈",,1777071768,02-6370-4278,카카오프렌즈 신세계면세 명동점,http://place.map.kakao.com/1777071768,서울 중구 소공로 63,126.981089600579,37.5609663400347
서울 중구 남창동 1-2,,,"가정,생활 > 패션 > 보석,귀금속",,27391023,,성심당,http://place.map.kakao.com/27391023,서울 중구 남대문로 30,126.979052363289,37.5608470645828
서울 중구 남창동 5,,,"가정,생활 > 상가,아케이드",,8202305,1566-4578,삼익패션타운,http://place.map.kakao.com/8202305,서울 중구 남대문시장8길 7,126.978998228366,37.5601622973551
서울 중구 남창동 3-1,BK9,은행,"금융,보험 > 금융서비스 > 은행 > 새마을금고",,18956427,02-755-1400,회현동새마을금고 본점,http://place.map.kakao.com/18956427,서울 중구 남대문시장길 45-10,126.97838685752438,37.56084153864469
서울 중구 회현동1가 210,FD6,음식점,음식점 > 중식,,1024056719,02-317-4001,팔레드신,http://place.map.kakao.com/1024056719,서울 중구 퇴계로 67,126.97953708475447,37.55973351743263
서울 중구 남창동 31-10,BK9,은행,"금융,보험 > 금융서비스 > 은행 > 새마을금고",,18956453,02-752-0419,남대문충무로새마을금고 본점,http://place.map.kakao.com/18956453,서울 중구 남대문시장8길 10,126.978482166825,37.5600180449236
서울 중구 남창동 31-10,BK9,은행,"금융,보험 > 금융서비스 > 은행 > 새마을금고",,847149421,02-752-0419,남대문새마을금고 본점,http://place.map.kakao.com/847149421,서울 중구 남대문시장8길 10,126.978484430689,37.5600171443392
서울 중구 회현동1가 202-5,FD6,음식점,음식점 > 중식 > 중국요리,,10970787,02-755-7633,홍복,http://place.map.kakao.com/10970787,서울 중구 남대문시장길 73-3,126.980007577751,37.5609877856947
서울 중구 회현동1가 210-1,,,부동산 > 빌딩,,2049340612,,AK타워,http://place.map.kakao.com/2049340612,서울 중구 퇴계로 67,126.97952353942,37.5596010685275
서울 중구 회현동1가 202-9,CS2,편의점,"가정,생활 > 편의점 > 세븐일레븐",,218223901,,세븐일레븐 남대문카페점,http://place.map.kakao.com/218223901,서울 중구 남대문시장길 73,126.980021205752,37.5608147966166
서울 중구 남창동 2-1,,,"서비스,산업 > 정보통신 > LG유플러스 > LGT대리점",,15227551,070-4024-7944,LG유플러스 남대문로3가 남대문점,http://place.map.kakao.com/15227551,서울 중구 남대문로 28,126.97875580622191,37.560922695325544
서울 중구 남창동 1-2,CS2,편의점,"가정,생활 > 편의점 > GS25",,12297160,,GS25 남대문타운점,http://place.map.kakao.com/12297160,서울 중구 남대문로 30,126.978903026689,37.5606235907812
서울 중구 남창동 31-11,,,"가정,생활 > 패션 > 의류판매 > 아동복,유아복",,15095215,02-755-5737,부르뎅아동복,http://place.map.kakao.com/15095215,서울 중구 남대문시장8길 14,126.97843240075142,37.55990270823512
서울 중구 남대문로3가 30-10,FD6,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",,27478005,02-755-1061,맛있는삼겹살,http://place.map.kakao.com/27478005,서울 중구 남대문시장길 37,126.97797494976733,37.560593688403074
서울 중구 남창동 1-2,,,"스포츠,레저 > 골프 > 골프연습장 > 스크린골프연습장 > 골프존파크",,350322223,02-3789-7068,골프존파크 회현새로나골프점,http://place.map.kakao.com/350322223,서울 중구 남대문로 30,126.97905346508766,37.56095428339691
서울 중구 회현동1가 204,CS2,편의점,"가정,생활 > 편의점 > 이마트24",,369318434,070-7700-8620,이마트24 메사빌딩점,http://place.map.kakao.com/369318434,서울 중구 남대문시장10길 2,126.97960482098652,37.56036332600459
서울 중구 남대문로3가 30-12,,,"가정,생활 > 패션 > 의류판매 > 스포츠의류",,1628248756,02-371-2226,남도스포츠,http://place.map.kakao.com/1628248756,서울 중구 남대문시장길 35,126.977898034237,37.560432395593
서울 중구 회현동1가 204,PK6,주차장,"교통,수송 > 교통시설 > 주차장",,26864755,,메사빌딩 주차장,http://place.map.kakao.com/26864755,서울 중구 남대문시장10길 2,126.97958103998951,37.560411074728584
서울 중구 남대문로3가 30-7,PM9,약국,"의료,건강 > 약국",,1889908899,02-6958-7022,남대문약국,http://place.map.kakao.com/1889908899,서울 중구 남대문로 20,126.977897925647,37.5608000022822
서울 중구 회현동1가 204,,,"가정,생활 > 상가,아케이드",,21324761,,메사,http://place.map.kakao.com/21324761,서울 중구 남대문시장10길 2,126.979600282701,37.56040387008
서울 중구 충무로1가 52-5,CS2,편의점,"가정,생활 > 편의점 > 이마트24",,1224356460,,이마트24 신세계본점,http://place.map.kakao.com/1224356460,서울 중구 소공로 63,126.98097416853321,37.56091406367586
서울 중구 충무로1가 54,PK6,주차장,"교통,수송 > 교통시설 > 주차장",,7969140,,신세계백화점 본점 신관 주차장,http://place.map.kakao.com/7969140,서울 중구 퇴계로 77,126.98077850714297,37.56035811693463
서울 중구 남창동 1-2,,,"문화,예술 > 종교 > 기독교",,11916208,02-752-1136,상동교회,http://place.map.kakao.com/11916208,서울 중구 남대문로 30,126.979179124584,37.5608542949794
서울 중구 남창동 2-3,PM9,약국,"의료,건강 > 약국",,19339214,02-3789-7048,서울왕약국,http://place.map.kakao.com/19339214,서울 중구 남대문로 24-1,126.97848191703623,37.56088660585414
서울 중구 회현동1가 202-1,,,"가정,생활 > 상가,아케이드",,27383123,,자유수입지하상가,http://place.map.kakao.com/27383123,서울 중구 남대문로 36,126.979785730846,37.5610273917789
서울 중구 회현동1가 204,,,"서비스,산업 > 정보통신",,7979794,02-3397-1234,신세계아이앤씨 본사,http://place.map.kakao.com/7979794,서울 중구 남대문시장10길 2,126.97960029056159,37.56037503818132
서울 중구 충무로1가 52-5,,,"가정,생활 > 패션 > 의류판매 > 스포츠의류 > 아디다스",,19568621,02-310-5204,아디다스오리지널스 신세계백화점명동점,http://place.map.kakao.com/19568621,서울 중구 소공로 63,126.98098888328863,37.56090956106217
서울 중구 충무로1가 54,,,"가정,생활 > 전자제품 > 전자제품판매 > LG전자베스트샵",,1773636663,02-310-1481,LG전자베스트샵 신세계본점,http://place.map.kakao.com/1773636663,서울 중구 퇴계로 77,126.98079776961117,37.5602734263616
서울 중구 남대문로3가 30-10,FD6,음식점,음식점 > 한식 > 국수 > 칼국수,,10185787,02-753-6344,명동칼국수남문교자,http://place.map.kakao.com/10185787,서울 중구 남대문시장길 37,126.97800892926506,37.560508100036465
서울 중구 남창동 46-19,,,"가정,생활 > 패션 > 의류판매 > 아동복,유아복",,19301317,02-755-2154,포키아동복,http://place.map.kakao.com/19301317,서울 중구 남대문시장8길 16,126.978495846856,37.5596756685728
서울 중구 회현동1가 210,,,"서비스,산업 > 건설,건축 > 종합건설사",,1056035556,02-707-4400,효성중공업건설,http://place.map.kakao.com/1056035556,서울 중구 퇴계로 67,126.97951444878758,37.55973351350731
서울 중구 남대문로3가 30-1,PM9,약국,"의료,건강 > 약국",,1541462363,02-3789-7749,고향약국,http://place.map.kakao.com/1541462363,서울 중구 남대문로 22,126.978151438406,37.560846901301495
서울 중구 남창동 1-1,CE7,카페,음식점 > 카페 > 테마카페 > 디저트카페,,479093645,02-757-6543,퀸즈베이커리카페,http://place.map.kakao.com/479093645,서울 중구 남대문로 30,126.97914286957348,37.56098673510883
서울 중구 충무로1가 54,,,"가정,생활 > 전자제품 > 전자제품판매 > 삼성스토어",,792234030,02-310-1486,삼성스토어 신세계본점점,http://place.map.kakao.com/792234030,서울 중구 퇴계로 77,126.98090640901184,37.56032840479079
서울 중구 충무로1가 54,,,"금융,보험 > 금융서비스 > 신용카드 > 삼성카드",,1337969324,1666-1870,삼성카드 신세계본점고객서비스센터,http://place.map.kakao.com/1337969324,서울 중구 퇴계로 77,126.98086678653871,37.56036443824555
서울 중구 북창동 131,AT4,관광명소,"여행 > 관광,명소 > 테마거리 > 먹자골목",,12576848,,북창동먹자골목,http://place.map.kakao.com/12576848,서울 중구 남대문로1길 10-8,126.978006379609,37.5614811760833
서울 중구 남대문로3가 110-2,,,"여행 > 관광,명소 > 문화유적",,1158656386,,3.1독립운동기념터,http://place.map.kakao.com/1158656386,,126.980988593451,37.5620502228498
서울 중구 남대문로3가 110,,,"여행 > 관광,명소 > 문화유적 > 탑,비석",,7935727,,3.1독립운동기념비,http://place.map.kakao.com/7935727,서울 중구 남대문로 39,126.980659255786,37.5619501587332
서울 중구 남대문로3가 110,,,"여행 > 관광,명소 > 문화유적",,8501380,,저경궁터,http://place.map.kakao.com/8501380,서울 중구 남대문로 39,126.98002071180741,37.56266454269342
서울 중구 남대문로3가 110,BK9,은행,"금융,보험 > 금융서비스 > 은행 > 한국은행",,14931877,02-759-4114,한국은행 본부,http://place.map.kakao.com/14931877,서울 중구 남대문로 39,126.97974456780547,37.562569891004465
서울 중구 남대문로3가 110,CT1,문화시설,"문화,예술 > 문화시설 > 박물관",,8691199,02-759-4114,한국은행 화폐박물관,http://place.map.kakao.com/8691199,서울 중구 남대문로 39,126.980523397494,37.5620978998462
서울 중구 북창동 93-36,FD6,음식점,음식점 > 한식 > 곰탕,,15892869,02-352-0303,애성회관,http://place.map.kakao.com/15892869,서울 중구 남대문로5길 23,126.97891384153051,37.562409368174585
서울 중구 회현동1가 202-1,PM9,약국,"의료,건강 > 약국",,10625135,02-773-5001,왕솔약국,http://place.map.kakao.com/10625135,서울 중구 남대문로 36,126.97997018339866,37.5611535627626
서울 중구 북창동 93-42,AD5,숙박,여행 > 숙박 > 호텔,,2040574326,02-772-0900,소테츠 호텔즈 더 스프라지르 서울 명동,http://place.map.kakao.com/2040574326,서울 중구 남대문로5길 15,126.978780385233,37.5620543516072
서울 중구 남대문로3가 96,FD6,음식점,음식점 > 한식 > 곰탕,,20534938,,금성관,http://place.map.kakao.com/20534938,서울 중구 남대문로 29,126.97884394624636,37.56142366534693
서울 중구 북창동 93-35,FD6,음식점,음식점 > 한식 > 한정식,,13057594,02-318-3088,한가람 본점,http://place.map.kakao.com/13057594,서울 중구 남대문로5길 25,126.978929657332,37.5625156885918
서울 중구 남대문로3가 94,,,"서비스,산업 > 전문대행 > 컨설팅",,2109695966,02-3789-7002,더스테이클래식호텔명동,http://place.map.kakao.com/2109695966,서울 중구 남대문로 27,126.978524755613,37.561480370513
서울 중구 회현동1가 202-24,,,"가정,생활 > 미용 > 미용실 > 리안헤어",,11842879,02-773-1975,리안헤어 신세계남대문점,http://place.map.kakao.com/11842879,서울 중구 남대문로 40,126.980089024481,37.561153582864
서울 중구 북창동 105,FD6,음식점,음식점 > 한식 > 두부전문점,,14557616,02-779-7979,북촌손두부,http://place.map.kakao.com/14557616,서울 중구 남대문로 25-18,126.978481601935,37.5619822177996
서울 중구 남대문로3가 110,BK9,은행,"금융,보험 > 금융서비스 > 은행 > SC제일은행",,8061509,02-757-7211,SC제일은행 한국은행(출),http://place.map.kakao.com/8061509,서울 중구 남대문로 39,126.9800968134785,37.56165634034075
서울 중구 북창동 81,FD6,음식점,음식점 > 한식,,23054755,02-753-5306,신성식당,http://place.map.kakao.com/23054755,서울 중구 세종대로14길 22-3,126.97806490166437,37.56261644270946
서울 중구 북창동 94-20,FD6,음식점,음식점 > 한식,,7958553,02-753-8944,속초생태집,http://place.map.kakao.com/7958553,서울 중구 남대문로 25-17,126.978187313966,37.562021807648
서울 중구 북창동 93-3,CS2,편의점,"가정,생활 > 편의점 > 이마트24",,27260283,02-757-7174,이마트24 한국은행점,http://place.map.kakao.com/27260283,서울 중구 남대문로5길 9,126.97886875959813,37.56173090966244
서울 중구 남대문로3가 94,,,부동산 > 주거시설 > 생활형숙박시설,,1739800218,,더스테이클래식명동,http://place.map.kakao.com/1739800218,서울 중구 남대문로 27,126.978574587122,37.561371358964
서울 중구 남대문로3가 110,BK9,은행,"금융,보험 > 금융서비스 > 은행 > 한국은행",,1730506187,02-759-4114,한국은행 경제연구원,http://place.map.kakao.com/1730506187,서울 중구 남대문로 39,126.97949113366471,37.56221125061869
서울 중구 북창동 90-1,FD6,음식점,"음식점 > 한식 > 육류,고기",,20747087,02-778-6689,전주회관,http://place.map.kakao.com/20747087,서울 중구 세종대로14길 32-1,126.978553856352,37.5626201365254
서울 중구 북창동 93-43,AD5,숙박,여행 > 숙박 > 호텔,,416918070,02-2139-1000,로컬스티치 시청,http://place.map.kakao.com/416918070,서울 중구 남대문로5길 17-5,126.978704475713,37.5623237359225
서울 중구 북창동 111-1,,,부동산 > 주거시설 > 오피스텔,,1394343362,,브릴란테덕수궁오피스텔,http://place.map.kakao.com/1394343362,서울 중구 남대문로1길 14-1,126.977947446114,37.561747860109
서울 중구 북창동 94-42,FD6,음식점,"음식점 > 한식 > 해물,생선",,10470599,02-773-8146,부산갈매기,http://place.map.kakao.com/10470599,서울 중구 남대문로 25-20,126.978372903316,37.5621299613836
서울 중구 북창동 104,AD5,숙박,여행 > 숙박 > 호텔,,26889256,02-3789-8882,호텔8아워즈,http://place.map.kakao.com/26889256,서울 중구 남대문로1길 26-10,126.978001677468,37.5620758330026
서울 중구 남대문로3가 110,,,"금융,보험 > 금융서비스 > 협동,소비조합 > 신용협동조합",,10610000,02-759-5922,한국은행신협 본점,http://place.map.kakao.com/10610000,서울 중구 남대문로 39,126.97976268214,37.56255187418
서울 중구 북창동 94-7,FD6,음식점,"음식점 > 한식 > 육류,고기",,15808622,02-756-8997,박씨화로숯불구이,http://place.map.kakao.com/15808622,서울 중구 남대문로1길 26-13,126.97806498091197,37.56234614375857
서울 중구 북창동 79,FD6,음식점,음식점 > 한식,,515275467,02-775-0038,남도한식정든님,http://place.map.kakao.com/515275467,서울 중구 세종대로14길 22-5,126.978069446991,37.5625551757894
서울 중구 북창동 94-18,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,9518014,02-756-9393,명가춘천닭갈비,http://place.map.kakao.com/9518014,서울 중구 남대문로 25-15,126.978164695188,37.5619605356963
서울 중구 남대문로3가 110,BK9,은행,"금융,보험 > 금융서비스 > 은행 > 한국은행",,1399152621,02-759-4054,한국은행 민원,http://place.map.kakao.com/1399152621,서울 중구 남대문로 39,126.979790981328,37.5625401660722
서울 중구 북창동 104,FD6,음식점,"음식점 > 한식 > 육류,고기",,1032257491,02-755-4323,보원,http://place.map.kakao.com/1032257491,서울 중구 남대문로1길 26-10,126.978001675348,37.5620830409751
서울 중구 남대문로3가 110,,,"사회,공공기관 > 행정기관부속시설",,1964996716,,한국은행통합별관,http://place.map.kakao.com/1964996716,서울 중구 남대문로 39,126.97922854024954,37.56223823460989
서울 중구 북창동 104,AD5,숙박,여행 > 숙박 > 호텔,,8871739,02-773-0550,호텔아이린시티,http://place.map.kakao.com/8871739,서울 중구 남대문로1길 26-10,126.977992622798,37.5620758313152
서울 중구 남대문로3가 95-1,FD6,음식점,"음식점 > 한식 > 육류,고기",,1274869687,,양미옥,http://place.map.kakao.com/1274869687,서울 중구 남대문로 27-2,126.97877717349184,37.561406534425544
서울 중구 북창동 93-36,,,"부동산 > 주거시설 > 고시원,고시텔",,222446899,02-753-1235,ALL STAY (올스테이),http://place.map.kakao.com/222446899,서울 중구 남대문로5길 23,126.978920624186,37.5624391022723
서울 중구 북창동 93-84,FD6,음식점,"음식점 > 한식 > 육류,고기",,8632357,02-3789-7792,한우정육마당 본점,http://place.map.kakao.com/8632357,서울 중구 남대문로5길 7,126.978866508411,37.5616867604226
서울 중구 북창동 94-5,FD6,음식점,"음식점 > 한식 > 해물,생선",,25116044,02-318-2765,소문난쭈꾸미,http://place.map.kakao.com/25116044,서울 중구 남대문로1길 26-17,126.978237008734,37.5623858194429
서울 중구 북창동 107,PK6,주차장,"교통,수송 > 교통시설 > 주차장",,26535465,,대화주차장,http://place.map.kakao.com/26535465,,126.97846806869504,37.561812827963564
서울 중구 북창동 94-8,FD6,음식점,음식점 > 일식 > 일본식라면,,19555624,02-732-1712,정신라멘,http://place.map.kakao.com/19555624,서울 중구 남대문로1길 26-11,126.9779744312312,37.56235513686656
서울 중구 북창동 93-4,FD6,음식점,"음식점 > 한식 > 육류,고기",,207440691,02-3789-9288,양미옥 남대문점,http://place.map.kakao.com/207440691,서울 중구 남대문로5길 9-1,126.978689991507,37.5615173413173
서울 중구 남대문로2가 111-1,BK9,은행,"금융,보험 > 금융서비스 > 은행 > ATM",,1291538941,,SC제일은행 365코너 한국은행소공별관지점,http://place.map.kakao.com/1291538941,서울 중구 남대문로 55,126.981170726793,37.562415155658
서울 중구 북창동 94-37,,,"가정,생활 > 세탁소",,9315103,02-778-2738,은하세탁,http://place.map.kakao.com/9315103,서울 중구 남대문로1길 26-42,126.978472445651,37.5623354067984
서울 중구 북창동 104,FD6,음식점,"음식점 > 한식 > 육류,고기",,379439939,02-752-2415,금돼지,http://place.map.kakao.com/379439939,서울 중구 남대문로1길 26-10,126.97804020027688,37.561937987690456
서울 중구 북창동 90-3,FD6,음식점,"음식점 > 한식 > 해물,생선 > 굴,전복",,13320663,,김명자굴국밥전문점 북창점,http://place.map.kakao.com/13320663,서울 중구 세종대로14길 28-3,126.978404454248,37.5626165053062
서울 중구 북창동 93-42,FD6,음식점,음식점 > 양식 > 이탈리안,,2113788108,02-3789-7177,라클라스,http://place.map.kakao.com/2113788108,서울 중구 남대문로5길 15,126.978773600623,37.5620318254721
서울 중구 북창동 35,BK9,은행,"금융,보험 > 금융서비스 > 은행 > 신한은행",,7976231,02-757-5500,신한은행 소공동,http://place.map.kakao.com/7976231,서울 중구 세종대로18길 16,126.97801370585088,37.563511122668224
서울 중구 소공동 50,BK9,은행,"금융,보험 > 금융서비스 > 은행 > 신한은행",,817399168,02-6327-5010,신한은행 명동대기업금융센터,http://place.map.kakao.com/817399168,서울 중구 소공로 94,126.98041781195631,37.56333945557842
서울 중구 소공동 70,AD5,숙박,여행 > 숙박 > 호텔,,1300555248,02-750-5900,크라운파크호텔서울,http://place.map.kakao.com/1300555248,서울 중구 남대문로7길 19,126.980776499589,37.5637665868218
서울 중구 소공동 81,FD6,음식점,음식점 > 샤브샤브,,617004084,0507-1364-7705,천향원,http://place.map.kakao.com/617004084,서울 중구 남대문로7길 33,126.980011348218,37.5638205195391
서울 중구 소공동 32-7,,,부동산 > 빌딩,,23882428,,한진빌딩,http://place.map.kakao.com/23882428,서울 중구 남대문로 63,126.981242968413,37.5631972321253
서울 중구 소공동 110,,,부동산 > 빌딩,,24838010,,한화빌딩,http://place.map.kakao.com/24838010,서울 중구 소공로 109,126.978548874311,37.5642058893024
서울 중구 북창동 11-3,CE7,카페,음식점 > 카페,,1965342185,02-3789-1781,커피스니퍼,http://place.map.kakao.com/1965342185,서울 중구 세종대로16길 27,126.97839178643756,37.56336973604095
서울 중구 북창동 12-1,AD5,숙박,여행 > 숙박 > 호텔,,1549352295,02-777-9500,호텔토마스 명동,http://place.map.kakao.com/1549352295,서울 중구 세종대로16길 26,126.97837600637706,37.56314178105397
서울 중구 소공동 87-3,PK6,주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",,814067218,,조선호텔 앞 공영주차장,http://place.map.kakao.com/814067218,,126.979944548662,37.563894389911
서울 중구 소공동 86-8,CS2,편의점,"가정,생활 > 편의점 > 이마트24",,27259918,02-776-4991,이마트24 중구소공점,http://place.map.kakao.com/27259918,서울 중구 소공로 100-1,126.979821198625,37.5638096752367
서울 중구 북창동 17-1,AD5,숙박,여행 > 숙박 > 호텔,,24065729,02-6362-6000,트레블로지 명동 시티홀 호텔,http://place.map.kakao.com/24065729,서울 중구 세종대로16길 22,126.978078349656,37.5630741514274
서울 중구 소공동 24,CS2,편의점,"가정,생활 > 편의점 > GS25",,12297182,,GS25 소공점,http://place.map.kakao.com/12297182,서울 중구 남대문로7길 15,126.98097682930292,37.56380356012085
서울 중구 소공동 50,,,부동산 > 빌딩,,1167536310,,OCI빌딩,http://place.map.kakao.com/1167536310,서울 중구 소공로 94,126.980455170163,37.5633124318822
서울 중구 소공동 59,PK6,주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",,25612170,,해운센터빌딩앞 노상공영주차장,http://place.map.kakao.com/25612170,,126.98072232728319,37.56315750441847
서울 중구 소공동 28,CS2,편의점,"가정,생활 > 편의점 > 세븐일레븐",,10475965,,세븐일레븐 소공점,http://place.map.kakao.com/10475965,서울 중구 남대문로7길 11,126.98125642511535,37.563698188265704
서울 중구 북창동 82,FD6,음식점,"음식점 > 한식 > 해물,생선 > 회",,11247336,02-779-4705,묵호회집,http://place.map.kakao.com/11247336,서울 중구 세종대로14길 26,126.978069389944,37.5627497910284
서울 중구 북창동 11-7,FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비",,476581054,02-318-2026,월가갈비,http://place.map.kakao.com/476581054,서울 중구 세종대로18길 22,126.97837019083336,37.56368237783479
서울 중구 북창동 10-4,CS2,편의점,"가정,생활 > 편의점 > 세븐일레븐",,19031375,02-318-0453,세븐일레븐 북창점,http://place.map.kakao.com/19031375,서울 중구 남대문로5길 47,126.978748298742,37.5634454844505
